flatmates,deposit,monthly_price_avg,space_per_person,total_space,has_access_yn,bills_electricity_yn,bills_water_yn,bills_gas_yn,bills_wifi_yn,feature_furnished_yn,feature_dishwasher_yn,feature_washing_machine_yn,feature_equipped_kitchen_yn,feature_balcony_yn,feature_parking_yn,feature_tv_yn,feature_oven_yn,feature_elevator_yn,english_spoken_yn,german_spoken_yn,russian_spoken_yn,spanish_spoken_yn,sqr_m_price_avg,district_Adlershof,district_Bavarian Quarter,district_Berlin,district_Charlottenburg,district_Friedenau,district_Friedrichshain,district_Friedrichshain-Kreuzberg,district_Gesundbrunnen,district_Hermsdorf,district_Kreuzberg,district_Lichtenberg,district_Marienfelde,district_Marzahn,district_Mitte,district_Moabit,district_Neukölln,district_Other,district_Pankow,district_Prenzlauer Berg,district_Reinickendorf,district_Rudolfkiez,district_Schöneberg,district_Schönefeld,district_Spandau,district_Steglitz,district_Teltow,district_Tempelhof,district_Tiergarten,district_Treptow,district_Treptow-Köpenick,district_Wedding,district_Weissensee,district_Westend,district_Wilmersdorf,property_Apartment,property_Room,property_Studio
0,880.0,880.0,32.0,32.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1000.0,1190.0,35.0,35.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2200.0,2200.0,90.0,90.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2340.0,1170.0,36.0,36.0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,7170.0,2390.0,128.0,128.0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,700.0,330.0,28.0,170.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3380.0,1690.0,61.0,61.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,950.0,520.0,19.0,155.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2560.0,2560.0,120.0,120.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1000.0,1100.0,35.0,35.0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,950.0,510.0,19.0,155.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,869.0,869.0,47.0,47.0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1500.0,1500.0,48.0,48.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,700.0,330.0,20.0,60.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1000.0,649.0,29.0,117.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1300.0,1300.0,35.0,35.0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1083.0,1083.0,28.0,28.0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2800.0,1400.0,46.0,46.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1000.0,1250.0,35.0,35.0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3600.0,1800.0,62.0,62.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3400.0,1700.0,50.0,50.0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1400.0,1400.0,67.0,67.0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1000.0,1250.0,30.0,30.0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1800.0,1190.0,37.0,37.0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1198.0,599.0,20.0,20.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1540.0,770.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1198.0,599.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1198.0,599.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1198.0,599.0,20.0,20.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1930.0,965.0,47.0,47.0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1584.0,792.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,550.0,550.0,23.0,70.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,899.0,899.0,15.0,15.0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,950.0,470.0,20.0,100.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1100.0,1100.0,35.0,35.0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,575.0,575.0,23.0,70.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,575.0,575.0,23.0,70.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1584.0,792.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,200.0,960.0,25.0,25.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1540.0,770.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,950.0,450.0,20.0,100.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,950.0,950.0,47.0,47.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,950.0,950.0,47.0,47.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1200.0,1200.0,45.0,45.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2300.0,1150.0,47.0,47.0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1049.0,1049.0,30.0,30.0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1449.0,1449.0,52.0,52.0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1099.0,1099.0,34.0,34.0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,670.0,670.0,32.0,32.0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1400.0,700.0,32.0,64.0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,400.0,990.0,22.0,22.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,999.0,999.0,24.0,24.0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,400.0,1090.0,27.0,27.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4000.0,1900.0,67.0,67.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,500.0,575.0,15.0,92.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,500.0,575.0,11.0,75.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,400.0,990.0,22.0,22.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,500.0,500.0,15.0,92.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,540.0,18.0,105.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,700.0,520.0,21.0,150.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,560.0,18.0,105.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,700.0,600.0,18.0,72.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,700.0,580.0,19.0,97.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1040.0,520.0,21.0,63.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1450.0,1450.0,49.0,49.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,400.0,990.0,22.0,22.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,700.0,540.0,22.0,110.0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,700.0,550.0,20.0,161.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1500.0,520.0,30.0,60.0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,520.0,22.0,110.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1300.0,1060.0,40.0,40.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,400.0,1090.0,27.0,27.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,700.0,540.0,18.0,105.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,700.0,570.0,22.0,110.0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,560.0,18.0,105.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1260.0,630.0,21.0,63.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,700.0,570.0,21.0,150.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2000.0,1150.0,25.0,25.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,950.0,450.0,22.0,89.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3300.0,1100.0,30.0,30.0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1490.0,1490.0,38.0,38.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,700.0,570.0,21.0,150.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,590.0,18.0,105.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1450.0,1450.0,49.0,49.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1500.0,1500.0,60.0,60.0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5100.0,1700.0,61.0,61.0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3600.0,1800.0,80.0,80.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,700.0,570.0,20.0,161.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,400.0,1090.0,27.0,27.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,400.0,19.0,116.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1800.0,1800.0,76.0,76.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,400.0,1090.0,27.0,27.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,700.0,540.0,23.0,116.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,700.0,377.0,21.0,62.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1060.0,1060.0,70.0,70.0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,700.0,570.0,22.0,110.0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,700.0,550.0,20.0,161.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2000.0,1290.0,31.0,31.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,700.0,580.0,20.0,161.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,700.0,580.0,23.0,116.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
